Latitude,Longitude,Accident_Date,Accident_Time,Light_Condition,Speed_Zone
-37.87355,144.7865,3/9/2013,0.4204,1,0.5
-37.84142,147.92969,15/2/2014,0.4333,1,0.8333
-37.5286,143.83975,16/2/2014,0.7979,0.5,0.5
-37.78409,144.98317,15/2/2014,0.6296,1,0.5
-38.47704,146.1114,4/2/2014,0.5417,1,0.8333
-37.78062,144.88845,17/2/2014,0.4354,1,0.4167
-37.74462,144.80023,17/2/2014,0.5479,1,0.5
-38.33468,144.9788,17/2/2014,0.5833,1,0.8333
-37.81745,145.12017,18/2/2014,0.3812,1,0.4167
-36.25186,146.92322,18/2/2014,0.375,1,0.8333
-38.04926,145.34042,18/2/2014,0.5,1,0.6667
-37.94012,145.04815,18/2/2014,0.6696,1,0.4167
-37.93874,145.08072,18/2/2014,0.6354,1,0.5833
-36.39775,145.35011,19/2/2014,0.3375,1,0.4167
-37.915,145.08422,23/12/2013,0.4367,1,0.5
-38.45417,145.64658,24/12/2013,0.3417,1,0.8333
-37.95079,145.14253,24/12/2013,0.4667,1,0.4167
-38.00332,145.52217,24/12/2013,0.4354,1,0.6667
-36.37897,141.24103,24/12/2013,0.5229,1,0.4167
-37.85714,145.30805,24/12/2013,0.7208,1,0.4167
-37.81961,144.96002,25/12/2013,0.5583,1,0.4167
-37.97596,145.50706,25/12/2013,0.6375,1,0.6667
-38.33907,144.29269,26/12/2013,0.8521,0.5,0.5833
-37.88583,146.08411,15/12/2013,0.6792,1,0.5833
-38.17679,146.56341,26/12/2013,0.925,0,0.8333
-35.34251,143.54508,21/12/2013,0.9354,0.5,0.4167
-37.56524,144.70619,7/11/2013,0.0833,0.5,0.4167
-37.84733,144.95759,7/11/2013,0.3487,1,0.4167
-37.83562,144.70169,29/10/2013,0.3417,0,0.5833
-38.04926,145.34042,7/11/2013,0.6271,1,0.6667
-37.6346,144.92935,7/11/2013,0.6833,1,0.5
-37.70365,145.17902,7/11/2013,0.7108,1,0.5
-37.75736,144.98068,8/11/2013,0.68,1,0.5
-37.77394,145.23162,9/11/2013,0.0138,0,0.6667
-36.88598,144.21219,8/11/2013,0.6292,1,0.8333
-37.80605,144.98006,8/11/2013,0.375,1,0.4167
-38.10007,145.30566,9/11/2013,0.8458,0.5,0.5
-37.78515,144.9772,4/9/2013,0.2667,1,0.4167
-38.10937,145.2524,4/9/2013,0.3458,1,0.6667
-37.84971,145.01549,4/9/2013,0.35,1,0.5
-37.53298,145.83478,1/9/2013,0.5479,1,0.6667
-37.70259,144.89279,4/9/2013,0.9667,0.5,0.6667
-37.78113,144.96421,5/9/2013,0.3417,1,0.3333
-38.38183,142.485,5/9/2013,0.4583,1,0.4167
-37.82102,144.94742,2/8/2013,0.2687,0.5,0.3333
-37.86007,145.05707,5/9/2013,0.7542,0.5,0.5
-37.83185,144.8543,5/9/2013,0.7667,0.5,0.5
-34.22278,142.17635,6/9/2013,0.6458,1,0.5
-38.16027,145.17476,19/2/2014,0.5479,1,0.5833
-37.63678,144.35889,19/2/2014,0.6667,1,0.8333
-37.8205,144.99884,19/2/2014,0.75,0.5,0.5
-37.74588,144.82156,30/10/2013,0.7917,0.5,0.4167
-37.83829,144.94261,17/2/2014,0.3417,1,0.5
-38.0843,145.44842,20/2/2014,0.3458,1,0.8333
-37.45792,144.29462,19/2/2014,0.4708,1,0.6667
-37.76985,145.00325,20/2/2014,0.5833,1,0.3333
-37.30031,144.95137,17/2/2014,0.6,1,0.5
-37.93407,145.04317,20/2/2014,0.7292,1,0.5833
-37.83257,145.04317,17/1/2014,0.7083,1,0.5
-38.19675,144.31858,20/2/2014,0.7188,1,0.6667
-37.87868,144.6691,9/12/2013,0.7917,0.5,0.4167
-37.78548,144.9948,9/12/2013,0.8938,0.5,0.5
-37.98628,145.22672,10/12/2013,0.0083,0.5,0.5
-36.747,144.10842,10/12/2013,0.1729,0.5,0.8333
-37.72084,145.0932,17/2/2013,0.7542,1,0.4167
-37.87625,144.99224,9/12/2013,0.6471,1,0.5
-37.74487,144.80519,11/12/2013,0.0083,0.5,0.5
-37.81755,144.99001,9/12/2013,0.625,1,0.5
-37.91277,145.00129,11/12/2013,0.7167,1,0.4167
-37.88351,145.28442,11/12/2013,0.7083,1,0.5
-38.20575,146.30327,12/12/2013,0.1812,0,0.9167
-38.11193,144.3527,9/11/2013,0.8417,0.5,0.5
-37.73429,144.78098,9/11/2013,0.9375,0.5,0.5833
-37.79716,144.96756,10/11/2013,0.1,0.5,0.5
-36.82239,144.26836,9/11/2013,0.55,1,0.8333
-38.32119,141.56511,10/11/2013,0.3417,1,0.6667
-37.63972,148.84777,10/11/2013,0.5042,1,0.8333
-38.04825,145.8069,9/11/2013,0.4708,1,0.6667
-37.0298,145.0851,11/11/2013,0.375,1,0.8333
-36.34756,145.41579,11/11/2013,0.5437,1,0.6667
-38.07908,142.81186,11/11/2013,0.4375,1,0.5
-37.94912,145.046,11/11/2013,0.6708,1,0.6667
-37.67221,145.51069,11/11/2013,0.8375,0.5,0.8333
-37.72986,145.09152,12/11/2013,0.6292,1,0.5833
-37.75658,144.83247,7/9/2013,0.0542,0.5,0.5
-37.70628,144.93847,7/9/2013,0.5096,1,0.5
-37.82954,145.18303,7/9/2013,0.5583,1,0.4167
-37.65246,145.02327,5/7/2013,0.7979,0.5,0.5
-38.03388,145.32653,7/9/2013,0.4792,1,0.8333
-37.88028,145.09076,28/8/2013,0.75,0.5,0.5
-37.94459,145.18816,7/9/2013,0.7592,0.5,0.5
-38.10873,145.13987,7/9/2013,0.9625,0.5,0.5
-37.84797,144.66699,8/9/2013,0.0958,0.5,0.4167
-37.81745,144.96744,8/9/2013,0.2092,0.5,0.3333
-37.96583,145.23392,8/9/2013,0.4375,1,0.8333
-37.8004,144.75593,29/8/2013,0.6667,1,0.5
-37.8531,145.28612,21/2/2014,0.6667,1,0.5
-37.82632,145.00373,22/2/2014,0.5229,1,0.4167
-37.41896,147.83255,22/2/2014,0.5062,1,0.6667
-37.72739,145.00102,21/2/2014,0.6771,1,0.5
-37.85008,144.84505,22/2/2014,0.6896,1,0.5833
-37.88749,146.0919,23/2/2014,0.5417,1,0.8333
-38.08346,144.35817,23/2/2014,0.6479,1,0.5
-38.17768,146.29306,23/2/2014,0.6708,1,0.5
-37.59742,144.943,12/2/2014,0.4708,1,0.5
-38.08302,144.34877,19/2/2014,0.8875,0.5,0.5
-37.32936,145.93802,24/2/2014,0.3917,1,0.8333
-37.69754,144.78264,18/2/2014,0.9292,0.5,0.5833
-38.161,144.38442,22/2/2014,0.5125,1,0.5
-37.92545,145.15726,19/12/2013,0.3042,1,0.6667
-37.03687,143.77405,19/12/2013,0.3792,1,0.8333
-37.96346,143.43985,19/12/2013,0.475,1,0.8333
-37.96734,145.24533,19/12/2013,0.25,0.5,0.4167
-37.80629,144.9595,22/10/2013,0.7271,0.5,0.4167
-37.81383,144.85983,23/11/2013,0.475,1,0.5833
-37.94332,141.75574,21/12/2013,0.4583,1,0.8333
-38.06171,145.2033,21/12/2013,0.1375,0,0.8333
-37.91397,145.12188,22/12/2013,0.3458,1,0.5
-37.80282,145.31531,21/12/2013,0.5246,1,0.5
-38.22733,146.15957,23/12/2013,0.4208,1,0.8333
-37.74212,144.99847,17/12/2013,0.7167,1,0.5833
-37.76756,145.03991,12/11/2013,0.7188,0.5,0.4167
-38.17991,144.55483,12/11/2013,0.8521,0,0.5
-38.14838,145.17403,13/11/2013,0.7271,1,0.6667
-37.71011,144.74075,13/11/2013,0.8833,0.5,0.5
-37.87581,145.04471,14/11/2013,0.1437,0.5,0.6667
-37.68995,144.60342,14/11/2013,0.4792,1,0.5833
-37.81058,144.98507,14/11/2013,0.7188,1,0.4167
-37.81754,145.18541,14/11/2013,0.75,1,0.6667
-37.51274,143.84655,10/10/2013,0.6792,1,0.8333
-37.83741,144.99604,18/6/2013,0.4167,1,0.3333
-37.81419,144.971,15/11/2013,0.3104,0.5,0.4167
-37.78599,144.83389,8/9/2013,0.9187,0.5,0.4167
-37.69299,145.02491,7/9/2013,0.5833,1,0.5833
-38.23379,146.41242,21/7/2013,0.7604,0.5,0.5
-37.65966,144.43479,9/9/2013,0.6404,1,0.4167
-38.64226,145.60719,10/9/2013,0.0125,0,0.8333
-37.91386,144.99432,10/9/2013,0.3792,1,0.5
-37.81666,145.28797,10/9/2013,0.6771,1,0.6667
-37.73536,144.9277,10/9/2013,0.7271,0.5,0.8333
-37.69351,144.99798,17/3/2013,0.75,0,0.5833
-38.12991,145.67525,26/12/2013,0.6375,1,0.8333
-37.7705,144.79534,25/2/2014,0.6854,1,0.8333
-37.79438,144.94842,26/2/2014,0.0833,0.5,0.5
-37.63774,145.09559,17/2/2014,0.7917,0.5,0.5833
-38.38392,144.99297,26/2/2014,0.6854,1,0.8333
-36.78506,147.47315,22/1/2014,0.5208,1,0.8333
-37.43383,143.73247,27/2/2014,0.4667,1,0.6667
-37.79788,145.25404,27/2/2014,0.9167,0.5,0.4167
-37.81425,144.96316,28/2/2014,0.3892,1,0.3333
-37.88703,145.0782,28/2/2014,0.6292,1,0.6667
-37.80045,145.29626,28/2/2014,0.6417,1,0.5833
-37.87669,144.65721,28/2/2014,0.9621,0,0.5833
-38.22026,145.15201,27/12/2013,0.5542,1,0.75
-37.55425,143.81936,28/12/2013,0.5583,1,0.4167
-37.54483,143.48437,25/12/2013,0.4667,1,0.8333
-37.91988,145.02152,29/12/2013,0.0042,0.5,0.6667
-37.82226,145.03232,24/12/2013,0.5833,1,0.5
-37.95771,145.00879,29/12/2013,0.4167,1,0.5
-38.07304,144.34168,29/12/2013,0.5979,1,0.4167
-37.66438,145.03253,30/12/2013,0.4667,1,0.5833
-37.6923,145.08575,30/12/2013,0.9354,0.5,0.4167
-37.87692,145.41183,20/12/2013,0.9313,0,0.4167
-37.83238,145.22735,31/12/2013,0.6842,1,0.5833
-37.81755,144.99001,1/1/2014,0.1333,0.5,0.5
-37.84168,144.98584,15/11/2013,0.6458,1,0.5
-37.77901,145.02511,16/11/2013,0.8058,0.5,0.5
-37.75247,145.05685,17/11/2013,0.3792,1,0.5
-37.06654,146.36081,17/11/2013,0.5,1,0.8333
-37.80023,144.99292,17/11/2013,0.5908,1,0.5833
-37.81764,144.95911,17/11/2013,0.5958,1,0.3333
-35.99911,145.28968,17/11/2013,0.6729,1,0.8333
-38.29445,145.17289,17/11/2013,0.9396,0.5,0.4167
-36.59744,146.52522,18/11/2013,0.3917,1,0.8333
-37.75229,145.00165,18/11/2013,0.6854,1,0.3333
-37.75609,145.34318,18/11/2013,0.7208,1,0.4167
-37.6858,144.55909,18/11/2013,0.5583,1,0.5
-37.83932,144.74564,22/8/2013,0.6458,1,0.6667
-37.88169,144.97777,12/9/2013,0.3521,1,0.5
-37.84009,143.79303,12/9/2013,0.5563,1,0.6667
-37.84428,145.26683,7/4/2013,0.4708,1,0.4167
-37.84842,145.23017,12/9/2013,0.6333,1,0.6667
-37.83742,144.94342,5/9/2013,0.5604,1,0.5
-37.94536,145.03997,12/9/2013,0.6875,1,0.4167
-37.79881,144.95397,11/9/2013,0.55,1,0.4167
-37.68442,144.56665,14/9/2013,0.4375,1,0.5
-37.84835,144.99389,14/9/2013,0.48,1,0.3333
-37.88279,145.3844,14/9/2013,0.7542,0.5,0.5
-36.97119,143.73059,19/8/2013,0.5958,1,0.8333
-37.80712,144.90333,16/9/2013,0.3146,1,0.5
-37.76549,144.96239,1/3/2014,0.0208,0.5,0.5
-37.02921,145.09156,1/3/2014,0.05,0,0.8333
-37.62916,145.52089,1/3/2014,0.5229,1,0.6667
-37.85102,145.00274,1/3/2014,0.3563,1,0.5
-38.1081,145.12899,1/3/2014,0.5246,1,0.5
-37.56686,143.81669,1/3/2014,0.6667,1,0.5833
-36.14999,147.48439,1/3/2014,0.6438,1,0.8333
-37.83364,144.97331,2/3/2014,0.0479,0.5,0.5
-37.6726,145.01529,1/3/2014,0.8558,0.5,0.5
-38.15751,145.13496,2/3/2014,0.7208,0.5,0.6667
-37.79827,145.3131,2/3/2014,0.7658,0.5,0.5
-36.46134,146.20767,12/12/2013,0.3333,1,0.8333
-37.72972,145.06085,12/12/2013,0.6438,1,0.5
-37.93026,145.00142,13/12/2013,0.4792,1,0.4167
-37.79719,144.98769,12/12/2013,0.7083,1,0.3333
-37.86743,145.10768,12/12/2013,0.7229,1,0.5
-37.55788,143.7075,13/12/2013,0.8458,0.5,0.8333
-38.14142,144.35786,9/12/2013,0.375,1,0.5
-37.90136,145.01918,15/12/2013,0.3446,1,0.5833
-37.84173,144.95322,13/12/2013,0.7083,0.5,0.4167
-37.81424,144.96035,15/12/2013,0.8483,0.5,0.3333
-37.91922,145.07402,15/12/2013,0.7979,1,0.5
-37.8732,145.24783,20/8/2013,0.4313,1,0.6667
-38.0135,145.20578,20/11/2013,0.3138,0.5,0.5833
-37.91377,145.1231,19/11/2013,0.7208,0,0.5833
-37.99623,145.29863,21/6/2013,0.8875,0,0.5
-37.82035,144.88288,20/11/2013,0.4396,1,0.5
-37.99825,145.27491,9/11/2013,0.725,0.5,0.6667
-37.84605,144.87271,14/3/2013,0.4292,1,0.4167
-38.09932,144.33374,21/11/2013,0.6825,1,0.5
-37.93441,145.1203,21/11/2013,0.6442,1,0.4167
-37.76013,144.75524,16/3/2013,0.7208,0.5,0.4167
-37.73151,144.9385,21/11/2013,0.7167,1,0.5
-37.7702,144.90251,16/9/2013,0.3458,1,0.5
-37.71642,145.02396,16/9/2013,0.3833,1,0.4167
-37.88511,145.26812,16/9/2013,0.4583,1,0.6667
-37.80259,144.94553,16/9/2013,0.8562,0.5,0.4167
-37.77879,145.1221,16/9/2013,0.9333,0.5,0.5833
-37.73796,142.06177,17/9/2013,0.2625,0.5,0.6667
-37.77039,144.90409,19/8/2013,0.2967,1,0.5
-38.69353,146.08628,17/9/2013,0.5062,1,0.8333
-37.70803,144.86579,17/9/2013,0.6767,1,0.4167
-37.80696,145.19153,18/9/2013,0.0575,0.5,0.5
-37.75064,145.3716,18/9/2013,0.375,1,0.6667
-35.34835,143.56193,3/3/2014,0.2708,0.5,0.5
-37.53311,143.82339,3/3/2014,0.4404,1,0.4167
-37.74598,144.93969,3/3/2014,0.5542,1,0.4167
-38.18493,145.21874,3/3/2014,0.6458,1,0.6667
-37.90782,145.09134,4/3/2014,0.3021,0.5,0.4167
-37.78722,145.14552,4/3/2014,0.3083,0.5,0.5833
-37.87888,143.73719,4/3/2014,0.5479,1,0.5
-38.34024,143.36896,5/3/2014,0.3875,1,0.8333
-37.99365,145.30024,5/3/2014,0.2083,0.5,0.4167
-37.97625,145.20991,6/3/2014,0.3021,0.5,0.4167
-37.69644,145.01062,6/3/2014,0.3508,1,0.5
-37.76043,145.08384,1/3/2014,0.9354,0.5,0.5
-37.7606,144.97419,7/3/2014,0.1,0.5,0.4167
-37.82514,144.96104,2/10/2013,0.1283,0.5,0.5
-37.98386,145.0866,2/10/2013,0.395,1,0.5
-38.15983,144.34693,2/10/2013,0.6458,1,0.5
-37.76483,144.94377,2/10/2013,0.3333,1,0.4167
-37.81764,144.95911,21/8/2013,0.3458,1,0.3333
-37.97316,145.2377,2/10/2013,0.6758,1,0.8333
-37.98933,145.21685,2/10/2013,0.4746,1,0.5
-38.37796,142.48206,25/9/2013,0.8812,0.5,0.5833
-37.786,144.93912,3/10/2013,0.3821,1,0.5
-37.78745,145.13105,3/10/2013,0.5479,1,0.5
-37.85255,144.99849,3/10/2013,0.475,1,0.5
-37.84471,145.03927,3/10/2013,0.7125,0.5,0.5
-34.62694,142.75947,21/11/2013,0.8875,0,0.8333
-37.97241,145.1482,21/11/2013,0.2292,0.5,0.6667
-37.56995,143.87057,11/11/2013,0.875,0.5,0.5
-37.73392,144.88398,23/11/2013,0.3,0.5,0.5
-37.69162,144.97905,23/11/2013,0.4829,1,0.6667
-37.72966,144.81528,23/11/2013,0.7542,1,0.6667
-38.1274,144.33898,23/11/2013,0.5958,1,0.5
-37.8565,145.27284,23/11/2013,0.8458,0.5,0.4167
-37.8143,144.97441,23/11/2013,0.8458,0.5,0.4167
-37.79841,144.97913,24/11/2013,0.1062,0.5,0.3333
-37.42898,145.24947,24/11/2013,0.6813,1,0.8333
-37.93665,144.9974,25/11/2013,0.375,1,0.5
-37.5678,143.85216,18/9/2013,0.5896,1,0.5
-37.8756,144.66445,14/9/2013,0.5833,1,0.5833
-37.73724,144.8921,18/9/2013,0.8333,0.5,0.5
-38.09322,144.36586,19/9/2013,0.7917,0.5,0.5833
-37.72549,145.02322,19/9/2013,0.5092,1,0.5
-37.67781,144.57928,20/9/2013,0.5592,1,0.4167
-38.48506,145.46704,20/9/2013,0.5604,1,0.4167
-36.3871,145.06813,20/9/2013,0.2208,0,0.8333
-37.73031,144.78167,20/9/2013,0.7917,0.5,0.6667
-37.81071,144.93896,29/5/2013,0.675,0.5,0.5
-37.87975,145.26811,21/9/2013,0.0458,0.5,0.6667
-37.77276,145.14044,7/3/2014,0.3896,1,0.5833
-37.91158,145.1032,3/3/2014,0.7204,0.5,0.5833
-37.68556,144.92219,7/3/2014,0.55,1,0.5
-37.84117,145.05484,7/3/2014,0.6312,1,0.5
-37.9372,145.02391,7/3/2014,0.675,1,0.5
-37.73353,144.88206,12/2/2014,0.75,0.5,0.5
-37.7686,144.99287,7/3/2014,0.6312,1,0.4167
-37.91397,145.12188,7/3/2014,0.8875,0,0.5833
-38.02772,145.22534,8/3/2014,0.2687,0.5,0.4167
-37.84812,145.07564,8/3/2014,0.3146,0.5,0.5
-37.5756,145.2976,8/3/2014,0.3838,1,0.5
-37.77937,144.8499,3/10/2013,0.6792,1,0.5833
-37.79226,144.96839,4/10/2013,0.3396,1,0.4167
-37.8071,144.95579,4/10/2013,0.3525,1,0.5
-37.70496,148.45546,3/10/2013,0.6854,1,0.4167
-37.85869,144.96964,4/10/2013,0.5875,1,0.5
-37.72939,144.813,4/10/2013,0.5125,1,0.5833
-37.22739,143.62044,4/10/2013,0.8808,0,0.8333
-37.83878,144.98997,4/10/2013,0.4813,1,0.3333
-37.71933,144.90739,25/9/2013,0.3396,1,0.5
-37.68716,144.69717,4/10/2013,0.6021,1,0.6667
-37.8877,144.99633,5/10/2013,0.375,1,0.5
-38.41167,145.76982,2/10/2013,0.6292,1,0.8333
-37.70053,144.79635,6/10/2013,0.6017,1,0.5833
-37.83473,145.17276,25/11/2013,0.55,1,0.5833
-37.81549,145.07921,20/11/2013,0.8521,0.5,0.4167
-37.83279,144.9243,24/11/2013,0.5542,1,0.5
-37.75227,144.77472,25/11/2013,0.8042,0.5,0.5
-37.92089,145.08304,27/11/2013,0.0125,0.5,0.5833
-37.76388,145.00539,2/8/2013,0.7083,1,0.4167
-37.71177,144.83131,2/8/2013,0.7146,0.5,0.5833
-36.11417,146.87541,2/8/2013,0.9375,0.5,0.4167
-37.77767,144.83459,2/8/2013,0.8812,0.5,0.5833
-37.85187,144.99722,3/8/2013,0.6875,0.5,0.4167
-37.81689,145.11503,3/8/2013,0.6875,0.5,0.5
-37.76845,144.9916,15/9/2013,0.7637,0.5,0.5
-37.74617,144.73535,18/9/2013,0.4688,1,0.5
-37.86179,145.06585,20/9/2013,0.7688,0.5,0.5
-37.78992,145.07295,22/9/2013,0.5429,1,0.5
-38.09144,144.35637,22/9/2013,0.4708,1,0.6667
-37.73527,144.90148,23/9/2013,0.2917,1,0.8333
-37.69927,144.91645,23/9/2013,0.4167,1,0.4167
-37.99473,145.07785,22/7/2013,0.35,1,0.5
-37.77948,145.01624,17/9/2013,0.8875,0.5,0.5
-37.80961,144.99137,23/9/2013,0.7917,0.5,0.5833
-36.80943,146.00701,24/9/2013,0.4825,1,0.8333
-37.68239,145.51581,8/3/2013,0.6292,1,0.6667
-37.86201,145.02551,25/2/2014,0.8042,0.5,0.5
-37.85185,144.99337,9/3/2014,0.3333,1,0.5
-38.09762,144.36362,9/3/2014,0.4646,1,0.4167
-37.97249,145.23598,9/3/2014,0.5833,1,0.6667
-36.83708,143.52718,9/3/2014,0.6458,1,0.8333
-37.62137,144.62876,11/3/2014,0.2938,0.5,0.8333
-37.66504,144.93312,11/3/2014,0.9167,0.5,0.5
-36.69951,146.41749,6/3/2014,0.8562,0.5,0.8333
-37.73019,144.98385,12/3/2014,0.3333,1,0.3333
-37.89779,145.11359,12/3/2014,0.7917,0.5,0.5833
-36.91852,145.88523,6/10/2013,0.5417,1,0.8333
-37.86224,144.77715,6/10/2013,0.625,1,0.8333
-37.80553,145.3073,5/10/2013,0.8917,0,0.5
-35.73262,143.89711,18/9/2013,0.625,1,0.8333
-37.06433,146.10444,7/10/2013,0.6446,1,0.6667
-37.77657,144.99755,7/10/2013,0.6,1,0.3333
-38.0384,145.25705,31/7/2013,0.3504,1,0.4167
-37.96567,145.05779,26/9/2013,0.7292,0,0.6667
-37.81766,144.99094,7/10/2013,0.3937,1,0.4167
-38.52037,145.44783,19/8/2013,0.9292,0.5,0.8333
-37.87706,145.1288,9/10/2013,0.4704,1,0.5
-37.76135,144.96311,29/9/2013,0.7625,0.5,0.4167
-37.87693,144.71317,28/12/2012,0.625,0,0.5
-38.16233,145.14434,3/8/2013,0.8958,0.5,0.4167
-37.74413,145.00166,2/8/2013,0.425,1,0.4167
-37.6768,144.99965,4/8/2013,0.8146,0.5,0.5833
-37.56918,143.84591,5/8/2013,0.4729,1,0.5
-37.75697,144.9452,5/8/2013,0.7083,0,0.5
-37.75289,145.26397,5/8/2013,0.8458,0,0.5
-37.74276,144.97979,6/8/2013,0.3021,1,0.5833
-37.68724,144.53072,6/8/2013,0.9167,0,0.8333
-38.10268,145.28234,7/8/2013,0.2667,0.5,0.5833
-37.7996,144.93746,6/2/2013,0.3771,1,0.5
-38.16848,144.40652,24/9/2013,0.6708,1,0.4167
-37.88692,144.63509,28/4/2013,0.5125,1,0.5
-37.98362,145.22103,24/9/2013,0.8812,0.5,0.5
-37.90191,144.66289,25/9/2013,0.5575,1,0.5
-37.74509,145.00285,25/9/2013,0.9187,0.5,0.5833
-37.8897,145.00132,26/9/2013,0.375,1,0.6667
-38.14688,144.35526,26/9/2013,0.3979,1,0.4167
-37.78611,144.83388,30/6/2013,0.5542,1,0.5
-38.43203,146.56455,26/9/2013,0.55,1,0.8333
-38.21516,146.16235,27/9/2013,0.6833,1,0.5
-37.56575,144.76032,27/9/2013,0.7604,0.5,0.8333
-37.82952,145.04082,28/9/2013,0.55,1,0.5
-37.70231,145.21219,13/3/2014,0.0042,0,0.6667
-38.08041,145.48437,9/2/2014,0.1437,0.5,0.4167
-37.64775,144.93946,13/3/2014,0.3096,0.5,0.4167
-37.99365,145.26033,14/3/2014,0.2183,0.5,0.8333
-37.86539,144.99145,14/3/2014,0.2583,0.5,0.5
-37.75712,145.04529,11/3/2014,0.3937,1,0.5
-37.87943,144.70128,14/3/2014,0.5083,1,0.5833
-37.84117,144.97712,14/3/2014,0.4325,1,0.5
-37.82672,145.10412,14/3/2014,0.7625,0.5,0.5833
-37.91781,145.10744,14/3/2014,0.7208,0.5,0.5
-37.38956,149.67737,15/3/2014,0.5596,1,0.8333
-37.94889,145.04678,15/3/2014,0.6375,1,0.4167
-37.82124,144.93153,9/10/2013,0.6342,1,0.6667
-37.88343,145.09009,10/10/2013,0.4625,1,0.5833
-37.29565,144.95198,10/10/2013,0.6467,1,0.4167
-37.8107,144.98616,10/10/2013,0.7083,0.5,0.5
-37.90667,145.06176,1/10/2013,0.625,1,0.6667
-37.88269,144.77288,28/1/2013,0.4583,1,0.4167
-38.15015,145.12968,11/10/2013,0.5958,1,0.5
-37.79132,145.2578,11/10/2013,0.4583,1,0.4167
-37.83224,144.91461,12/10/2013,0.5513,1,0.6667
-37.87346,145.00807,12/10/2013,0.5646,1,0.5
-37.98196,145.1651,8/10/2013,0.6667,1,0.5
-37.78058,144.99677,18/6/2013,0.7083,0.5,0.3333
-38.13698,144.3371,15/5/2013,0.7167,0.5,0.5
-37.56037,143.84293,8/8/2013,0.7633,0.5,0.4167
-37.903,145.32933,8/8/2013,0.2954,0.5,0.5
-36.79582,144.24417,9/8/2013,0.5458,1,0.4167
-38.07332,145.20417,9/8/2013,0.6729,1,0.6667
-35.06223,142.4592,10/8/2013,0.2583,0,0.8333
-38.10435,145.16844,2/8/2013,0.6729,1,0.6667
-36.53015,146.0411,12/8/2013,0.35,1,0.8333
-37.68953,144.95801,12/8/2013,0.6288,1,0.5
-37.75462,144.80102,12/8/2013,0.9167,0,0.4167
-37.76685,145.06668,12/8/2013,0.6254,1,0.5
-38.05927,145.3383,4/8/2013,0.725,0.5,0.6667
-37.77156,144.96135,28/9/2013,0.8854,0.5,0.5
-38.59668,145.55395,21/9/2013,0.5542,1,0.6667
-36.20496,146.24307,29/9/2013,0.3479,1,0.8333
-38.47224,145.62713,29/9/2013,0.5229,1,0.3333
-37.89614,145.16298,29/9/2013,0.5479,1,0.4167
-37.67491,144.89905,29/9/2013,0.6062,1,0.3333
-37.64152,144.03315,20/7/2013,0.5417,1,0.6667
-38.07542,145.72236,29/9/2013,0.8917,0,0.8333
-36.42859,145.68322,30/9/2013,0.2542,1,0.8333
-37.90717,144.63993,20/6/2013,0.4583,1,0.6667
-38.57622,143.9552,30/9/2013,0.5896,1,0.6667
-37.73715,144.85209,31/7/2013,0.3333,1,0.8333
-37.93862,145.07969,28/1/2014,0.9167,0.5,0.5833
-37.82567,147.62643,15/3/2014,0.7271,0.5,0.4167
-37.94912,145.046,4/12/2013,0.5167,0,0.6667
-37.80996,144.97022,16/3/2014,0.7083,0.5,0.3333
-37.86245,145.28374,16/3/2014,0.8071,0.5,0.5
-36.75856,144.28419,17/3/2014,0.4646,1,0.4167
-38.11316,144.35527,17/3/2014,0.75,0.5,0.4167
-37.87325,144.69063,17/3/2014,0.9167,0.5,0.4167
-37.73576,144.9181,18/3/2014,0.375,1,0.4167
-37.71403,144.87788,22/2/2014,0.6892,1,0.8333
-37.12728,144.38704,17/3/2014,0.5938,1,0.8333
-38.69555,143.70562,7/3/2014,0.625,1,0.6667
-38.14666,144.36668,18/3/2014,0.6438,1,0.4167
-38.08038,145.4576,18/3/2014,0.7562,0.5,0.4167
-35.35263,143.54772,12/10/2013,0.8438,0.5,0.4167
-37.90934,145.02447,12/10/2013,0.5958,1,0.5
-37.57408,142.38377,13/10/2013,0.0125,0,0.8333
-37.07921,144.28244,11/10/2013,0.9167,0,0.4167
-37.80211,145.31089,13/10/2013,0.6667,1,0.5
-37.82405,145.08134,2/10/2013,0.6425,1,0.5
-37.91883,145.35164,14/10/2013,0.4233,1,0.5
-37.73302,144.91893,14/10/2013,0.6813,1,0.8333
-34.17964,142.14552,3/9/2013,0.6667,1,0.5
-37.64587,145.03967,15/10/2013,0.4229,1,0.5
-37.87102,144.74679,15/10/2013,0.6875,1,0.8333
-37.80001,144.99472,11/8/2013,0.5479,1,0.5
-37.95914,145.01957,13/8/2013,0.4221,1,0.4167
-36.35415,145.03087,13/8/2013,0.4583,1,0.8333
-37.55597,143.81941,13/8/2013,0.6792,0.5,0.5833
-38.33583,145.09608,22/2/2013,0.8525,0,0.8333
-37.83438,144.9221,14/8/2013,0.5125,1,0.4167
-37.88713,144.98405,5/8/2013,0.8396,0,0.5
-37.55915,143.83426,14/8/2013,0.8133,0.5,0.5833
-37.59649,145.05932,14/8/2013,0.8375,0,0.8333
-37.90102,145.08676,15/8/2013,0.425,1,0.5
-34.18248,142.15955,15/8/2013,0.675,1,0.4167
-37.98568,145.24913,14/8/2013,0.7958,0.5,0.8333
-38.08139,147.01824,15/8/2013,0.7188,0,0.8333
-36.31077,144.13158,29/12/2013,0.675,1,0.8333
-37.92755,144.98869,29/1/2014,0.4583,1,0.5
-38.0364,145.10723,29/1/2014,0.8104,0.5,0.5
